icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a69c7b,N525L   ,United States,1728145456.0,1728145456,9.1611,43.9001,9753.6,False,174.78,326.4,0.0,,9936.48,1244,False,0
471fa1,WZZ4DD  ,Hungary,1728145455.0,1728145456,19.4941,47.3061,1021.08,False,90.47,284.83,-2.28,,1066.8,4713,False,0
02a1b4,LBT384  ,Tunisia,1728145456.0,1728145456,8.7236,47.4922,10965.18,False,202.08,330.24,0.0,,11148.06,1000,False,0
471fa2,WZZ63KX ,Hungary,1728145455.0,1728145455,15.3059,49.2311,10668.0,False,230.19,110.54,0.0,,10728.96,3405,False,0
0a0074,DAH1191 ,Algeria,1728145455.0,1728145456,2.5072,40.1686,10668.0,False,263.64,165.88,0.0,,11178.54,1453,False,0
0a0075,DAH1032 ,Algeria,1728145455.0,1728145455,4.3103,40.2635,10972.8,False,209.18,10.34,0.0,,11460.48,5562,False,0
471fa0,WZZ3972 ,Hungary,1728145447.0,1728145453,20.0409,50.1125,1165.86,False,96.67,259.89,-5.85,,1242.06,1000,False,0
abc7a3,SWA1839 ,United States,1728145455.0,1728145455,-79.7963,36.1481,8839.2,False,252.62,54.95,-0.33,,9250.68,5731,False,0
a95307,N70JK   ,United States,1728145411.0,1728145419,-89.5977,30.2578,1485.9,False,120.71,71.87,0.0,,1569.72,,False,0
a355a8,N31396  ,United States,1728145454.0,1728145455,-75.6922,41.7679,2346.96,False,68.39,135.61,0.0,,2392.68,,False,0
aa2abc,AAL861  ,United States,1728145455.0,1728145456,-78.2406,37.2843,7635.24,False,229.55,41.73,-0.33,,7978.14,3353,False,0
0a0087,DAH2055 ,Algeria,1728145455.0,1728145456,3.0446,38.3134,8763.0,False,263.4,187.18,-13.98,,9273.54,0513,False,0
471fae,WZZ8344 ,Hungary,1728145455.0,1728145456,17.8056,48.3652,9380.22,False,203.93,126.9,-6.83,,9425.94,7663,False,0
4aca50,NSZ4952 ,Sweden,1728145456.0,1728145456,12.2842,57.1328,5593.08,False,193.45,179.24,13.33,,5676.9,3515,False,0
4aca53,NSZ7DE  ,Sweden,1728145455.0,1728145455,16.8983,41.5396,11582.4,False,234.34,8.08,0.0,,11833.86,,False,0
a22ef2,N9KF    ,United States,1728145423.0,1728145423,-120.7944,38.1356,388.62,False,43.07,150.68,-0.98,,388.62,,False,0
393537,FGNJX   ,France,1728145456.0,1728145456,2.1027,48.5785,426.72,False,74.1,319.79,-0.33,,411.48,4450,False,0
a22ef3,N24PH   ,United States,1728145455.0,1728145455,-104.873,39.368,2956.56,False,132.01,320.85,-3.25,,3101.34,2674,True,0
ade27a,N994LA  ,United States,1728145435.0,1728145453,-111.6834,33.6254,769.62,False,46.3,323.13,3.58,,792.48,,False,0
a21bc2,N235H   ,United States,1728145455.0,1728145455,-77.853,37.2684,2514.6,False,64.06,223.05,0.33,,2606.04,,False,0
a02b5c,N11RL   ,United States,1728145455.0,1728145455,-113.673,33.4786,2575.56,False,87.67,277.42,0.0,,2735.58,,False,0
a38b03,N3272V  ,United States,1728145338.0,1728145352,-85.4583,37.8969,632.46,False,58.37,202.27,-1.63,,693.42,,False,0
3995c6,FHFOG   ,France,1728145455.0,1728145455,6.4057,46.0876,2004.06,False,49.48,244.77,-15.28,,2057.4,,False,0
ab64b8,AAL942  ,United States,1728145455.0,1728145455,-80.8523,25.882,2400.3,False,146.3,106.97,-6.83,,2529.84,2611,False,0
a0eeea,UAL1149 ,United States,1728145454.0,1728145454,-122.385,37.6087,,True,8.23,177.19,,,,,False,0
a26b0e,N255LC  ,United States,1728145370.0,1728145370,-70.8269,43.2401,243.84,False,38.89,62.42,-1.3,,274.32,,False,0
a88ccf,AAL1918 ,United States,1728145455.0,1728145455,-77.6666,43.1544,647.7,False,92.95,350.12,5.2,,723.9,2230,False,0
505ce6,TVS2639 ,Slovakia,1728145455.0,1728145456,19.757,48.386,9144.0,False,223.72,314.53,0.0,,9220.2,5367,False,0
a88ccc,N650AT  ,United States,1728145455.0,1728145455,-84.5903,34.3509,12496.8,False,236.39,168.32,0.65,,13045.44,,False,0
ac3731,SWA4795 ,United States,1728145455.0,1728145456,-88.041,30.7766,10363.2,False,201.91,259.58,0.0,,10980.42,4037,False,0
c083e3,CGXYO   ,Canada,1728145455.0,1728145456,-80.3275,43.5749,1226.82,False,46.04,346.43,2.93,,1295.4,4727,False,0
4aca4a,NSZ3530 ,Sweden,1728145455.0,1728145456,12.7208,40.8287,11277.6,False,250.31,168.62,0.0,,11590.02,0767,False,0
c02358,JZA864  ,Canada,1728145455.0,1728145455,-94.4956,39.3398,3543.3,False,182.37,32.79,9.1,,3733.8,,False,0
0a0084,DAH460  ,Algeria,1728145455.0,1728145455,3.5162,36.7079,2506.98,False,148.36,92.98,18.21,,2674.62,,False,0
4aca4f,NSZ5020 ,Sweden,1728145455.0,1728145455,7.5682,57.969,11582.4,False,231.92,32.32,0.0,,11696.7,2371,False,0
46b927,SEH8BR  ,Greece,1728145456.0,1728145456,14.028,48.4039,11582.4,False,231.73,302.95,0.0,,11689.08,2655,False,0
a26b24,N255M   ,United States,1728145455.0,1728145455,-116.71,48.1436,2026.92,False,117.03,212.43,0.0,,2095.5,,False,0
a3a5ec,DAL1123 ,United States,1728145456.0,1728145456,-82.8536,37.0897,10363.2,False,226.99,319.6,0.0,,10835.64,2555,False,0
ab15ba,AAL952  ,United States,1728145456.0,1728145456,-98.2924,35.1193,10972.8,False,224.48,313.98,0.0,,11536.68,,False,0
ad4eb5,AAL1293 ,United States,1728145455.0,1728145455,-72.4135,21.9343,8839.2,False,239.99,121.68,0.0,,9364.98,,False,0
ac48e7,N8909   ,United States,1728145456.0,1728145456,-121.4999,37.9009,251.46,False,58.7,177.49,-2.93,,220.98,,False,0
ab652a,N833TB  ,United States,1728145455.0,1728145455,-80.8339,28.2847,502.92,False,49.28,76.11,-1.63,,502.92,1200,False,0
a45be6,TG66    ,United States,1728145455.0,1728145455,-104.4855,38.1348,1798.32,False,49.05,274.81,-0.65,,1851.66,,False,0
a71ecd,N558TA  ,United States,1728145322.0,1728145322,-75.0033,40.0727,-22.86,False,36.89,320.09,-3.9,,22.86,2101,False,0
ace81d,AAL1424 ,United States,1728145456.0,1728145456,-95.9412,30.6015,3787.14,False,168.14,150.69,-2.28,,4008.12,3621,False,0
aa08fb,N746BP  ,United States,,1728145362,,,,False,48.97,121.69,-0.33,,,,False,0
a95eb5,N70222  ,United States,1728145455.0,1728145455,-76.8044,42.8426,403.86,False,36.56,193.84,-1.3,,464.82,,False,0
8015c7,IGO6154 ,India,1728145455.0,1728145456,83.9571,20.4644,10988.04,False,235.48,239.4,-0.33,,11734.8,2645,False,0
3c64fa,DLH404  ,Germany,1728145455.0,1728145455,3.2583,51.6961,8595.36,False,223.27,269.74,4.55,,8793.48,2537,False,0
ab6542,UAL392  ,United States,1728145455.0,1728145456,-84.0466,33.6806,3649.98,False,179.88,42.45,8.78,,3848.1,,False,0
ab4b1a,N827CM  ,United States,1728145455.0,1728145455,-88.4447,36.1443,7924.8,False,125.53,269.77,0.0,,8298.18,,False,0
aaa861,N786SA  ,United States,1728145456.0,1728145456,-122.3062,47.6588,365.76,False,50.0,229.59,-1.95,,441.96,1200,False,0
4080a4,EXS35AJ ,United Kingdom,1728145455.0,1728145455,-9.0702,40.7454,10972.8,False,236.4,17.61,0.0,,11506.2,4464,False,0
acce0e,N924LP  ,United States,1728145455.0,1728145455,-83.3629,39.9277,1432.56,False,55.77,37.5,0.0,,1508.76,2705,False,0
a51b58,SWA355  ,United States,1728145456.0,1728145456,-82.3829,26.9223,3939.54,False,180.01,144.54,-9.75,,4183.38,3443,False,0
a3e247,N34981  ,United States,1728145447.0,1728145447,-86.2363,34.485,1676.4,False,57.56,352.81,1.95,,1783.08,,False,0
ac48f2,SWA3774 ,United States,1728145455.0,1728145455,-80.4291,38.0821,11277.6,False,253.32,70.79,0.0,,11734.8,,False,0
ac984c,BXX10   ,United States,1728145452.0,1728145453,-99.7261,47.3916,8229.6,False,264.27,102.25,0.0,,8260.08,,False,0
a63b2a,N500NP  ,United States,1728145276.0,1728145356,-81.5197,25.5064,2286.0,False,70.99,159.2,0.0,,2362.2,4502,False,0
a582bb,UAL359  ,United States,1728145455.0,1728145456,-93.499,33.143,10363.2,False,223.25,215.34,0.0,,10919.46,6514,False,0
a9c8b3,N73AA   ,United States,1728145448.0,1728145448,-95.6181,29.5206,480.06,False,77.56,171.22,-0.33,,495.3,,False,0
a6b840,JIA5178 ,United States,1728145455.0,1728145455,-77.8639,36.7097,8351.52,False,231.99,20.65,-4.23,,8732.52,5476,False,0
abae2c,SWA161  ,United States,1728145455.0,1728145456,-109.1734,37.7489,10668.0,False,245.05,72.78,0.0,,11209.02,7735,False,0
a69bc3,N525CR  ,United States,1728145455.0,1728145456,-82.9181,28.2836,3314.7,False,162.39,145.45,-3.9,,3459.48,7245,False,0
ad68c2,N963R   ,United States,1728145456.0,1728145456,-111.104,38.5843,13106.4,False,255.95,187.74,-0.33,,13723.62,,False,0
ab4b34,DAL884  ,United States,1728145456.0,1728145456,-112.0923,42.086,10668.0,False,244.36,70.95,-0.33,,11186.16,,False,0
a78850,N58483  ,United States,1728145275.0,1728145276,-82.1618,35.9391,1531.62,False,69.6,86.19,-2.6,,1592.58,,False,0
75847f,APG128  ,Philippines,1728145454.0,1728145455,120.8789,16.9,9692.64,False,239.8,358.65,3.25,,,,False,0
aa4535,N76091  ,United States,1728145455.0,1728145455,-117.402,33.9165,579.12,False,47.29,337.62,-1.95,,571.5,,False,0
8015cd,VTI021  ,India,1728145455.0,1728145455,13.8212,49.6784,12192.0,False,252.03,279.64,-0.33,,12336.78,3215,False,0
a4c5df,N4064R  ,United States,1728145455.0,1728145455,-104.7284,40.472,1988.82,False,68.81,118.1,2.93,,2072.64,,False,0
8015d9,IGO742  ,India,1728145454.0,1728145454,77.5134,13.3963,10965.18,False,229.85,21.4,0.0,,11658.6,,False,0
a21bea,RPA5641 ,United States,1728145455.0,1728145456,-74.8963,38.9469,9387.84,False,242.03,26.78,-9.43,,9723.12,1564,False,0
abb537,ASH6031 ,United States,1728145456.0,1728145456,-72.9365,41.3032,10668.0,False,253.98,54.31,0.0,,10919.46,3064,False,0
a605eb,N4877D  ,United States,1728145455.0,1728145455,-97.055,32.5752,594.36,False,45.27,179.35,-0.65,,632.46,,False,0
a3db5e,DAL2764 ,United States,1728145263.0,1728145263,-73.8618,40.7715,,True,2.83,312.19,,,,2741,False,0
a4abdc,N40SD   ,United States,1728145455.0,1728145455,-98.7621,29.7835,1356.36,False,39.34,62.76,-0.33,,1447.8,,False,0
a63b3c,EJM566  ,United States,1728145448.0,1728145448,-74.0634,40.8555,,True,0.0,216.56,,,,,False,0
a69bcd,DAL482  ,United States,1728145455.0,1728145455,-104.1209,33.2567,10058.4,False,257.37,101.06,0.0,,10660.38,6743,False,0
a5489b,N44DM   ,United States,1728145455.0,1728145455,-121.3554,37.1377,1371.6,False,56.92,220.6,0.0,,1424.94,,False,0
46da6c,SEH7HN  ,Greece,1728145456.0,1728145456,1.2555,46.05,10363.2,False,190.73,276.97,0.0,,10744.2,1000,False,0
ab5e71,N8310H  ,United States,1728145455.0,1728145455,-74.3349,44.1657,2164.08,False,58.09,247.07,2.6,,2209.8,,False,0
a1ae99,CXK408  ,United States,1728145456.0,1728145456,-115.3862,36.3421,1973.58,False,47.23,327.0,0.98,,2103.12,1200,False,0
a7c522,VJA60   ,United States,1728145456.0,1728145456,-109.6516,38.8967,13716.0,False,244.84,97.36,0.65,,14325.6,,False,0
a858f3,NKS1469 ,United States,1728145455.0,1728145455,-103.5063,38.12,11277.6,False,253.45,83.0,0.33,,11833.86,7252,False,0
ab02c4,N8086E  ,United States,1728145455.0,1728145455,-78.1447,35.5302,944.88,False,55.65,289.44,2.93,,1005.84,,False,0
a2c224,SKW3822 ,United States,1728145455.0,1728145456,-119.7488,36.1223,10668.0,False,223.36,184.23,0.0,,11247.12,,False,0
a5cbc9,N4726Y  ,United States,1728145455.0,1728145455,-116.3254,43.9455,3108.96,False,76.58,348.77,-0.33,,3238.5,,False,0
a65560,EJA507  ,United States,1728145454.0,1728145454,-100.9324,38.6257,10972.8,False,212.89,273.6,0.0,,11468.1,2353,False,0
8015a7,AIC128  ,India,1728145455.0,1728145455,16.3807,56.0483,9875.52,False,245.12,69.74,2.6,,10012.68,3414,False,0
a475d8,FFT1099 ,United States,1728145455.0,1728145455,-112.0542,33.4288,464.82,False,66.88,90.0,-3.25,,480.06,,False,0
a39e6b,DAL2800 ,United States,1728145159.0,1728145159,-111.9961,40.807,,True,11.32,354.38,,,,,False,0
aaeef6,SEMMP   ,United States,1728145238.0,1728145238,8.8761,52.2023,289.56,False,61.73,233.13,-0.65,,373.38,7000,False,0
a9a399,AAL135  ,United States,1728145456.0,1728145456,-0.3339,51.7011,1851.66,False,165.19,349.77,0.65,,1889.76,6213,False,0
884037,PTW915  ,Thailand,1728145455.0,1728145456,99.4753,14.6515,5791.2,False,127.87,113.47,0.0,,6111.24,,False,0
a222d3,N237DG  ,United States,1728145456.0,1728145456,-76.825,40.1291,982.98,False,74.61,1.19,0.33,,1051.56,,False,0
a6b868,FRG9532 ,United States,1728145454.0,1728145455,-96.5818,39.1312,2057.4,False,130.4,51.73,15.93,,2164.08,,False,0
a26b4a,ENY3810 ,United States,1728145456.0,1728145456,-99.0263,28.8225,10058.4,False,245.64,16.42,0.33,,10637.52,,False,0
a64e7e,KPO505  ,United States,1728145453.0,1728145453,-77.7984,32.7929,12496.8,False,205.45,357.56,0.0,,13091.16,,False,0
39e4ac,AFR69KW ,France,1728145454.0,1728145455,7.7022,45.6551,6979.92,False,190.15,300.03,11.05,,7155.18,1000,False,0
a69be1,N525DW  ,United States,1728145455.0,1728145455,-85.2862,35.6063,8229.6,False,212.35,26.63,0.33,,8618.22,1567,False,0
ad4ebc,,United States,1728145454.0,1728145455,-75.2633,4.5062,7010.4,False,184.43,61.15,0.0,,7513.32,,False,0
ac7e60,DAL2175 ,United States,1728145455.0,1728145456,-94.0729,45.1362,7475.22,False,184.81,288.84,18.86,,7688.58,2476,False,0
4a08e9,ROT363T ,Romania,1728145455.0,1728145455,7.2097,52.1525,8237.22,False,205.7,293.74,-10.4,,8420.1,1000,False,0
885310,THA309  ,Thailand,1728145455.0,1728145455,89.7924,23.5903,9745.98,False,246.41,308.47,-0.33,,10447.02,6124,False,0
a64e0b,N505RS  ,United States,1728145456.0,1728145456,-83.0844,35.8836,2202.18,False,58.64,277.56,0.33,,2324.1,,False,0
49410d,NJE102C ,Portugal,1728145455.0,1728145456,-2.0782,53.1568,12496.8,False,218.26,151.26,0.33,,12725.4,4630,False,0
a0a7a0,AAL2579 ,United States,1728145455.0,1728145456,-99.8721,34.1619,10370.82,False,228.29,326.02,0.0,,10927.08,,False,0
3d374e,DETES   ,Germany,1728145455.0,1728145456,8.0634,49.2978,1249.68,False,63.35,87.21,-0.33,,,4451,False,0
a6b810,N532CC  ,United States,1728145455.0,1728145456,-83.713,35.5183,12893.04,False,235.12,285.22,4.88,,13441.68,3132,False,0
4080db,BAW480N ,United Kingdom,1728145455.0,1728145455,2.1647,41.8856,3154.68,False,163.46,166.53,-4.88,,3299.46,2037,False,0
aaa88b,N786TT  ,United States,1728145455.0,1728145455,-117.4108,34.1174,3108.96,False,155.53,26.73,12.03,,3299.46,,False,0
0a0018,DAH1800 ,Algeria,1728145456.0,1728145456,5.2532,43.0611,2072.64,False,140.89,18.96,-7.15,,2164.08,5565,False,0
aba229,CBN849K ,United States,1728145453.0,1728145455,-89.237,39.8498,1935.48,False,52.32,329.91,-0.33,,2034.54,,False,0
a1a29c,N204TV  ,United States,1728145455.0,1728145455,-71.5822,43.0889,396.24,False,45.54,13.72,1.3,,434.34,,False,0
4080e9,BAW655H ,United Kingdom,1728145456.0,1728145456,13.0087,45.4205,10988.04,False,214.21,306.9,0.33,,11117.58,3726,False,0
a03db3,N1142F  ,United States,1728145455.0,1728145455,-77.7366,38.2112,1150.62,False,53.48,133.83,0.0,,1226.82,4604,False,0
ad4eec,N957CT  ,United States,1728145455.0,1728145455,-111.6531,40.2937,2225.04,False,44.38,34.61,2.93,,2346.96,,False,0
8015fc,IGO796  ,India,1728145455.0,1728145455,78.3475,13.2052,3284.22,False,175.56,258.16,-7.48,,3406.14,,False,0
a08d0f,N13445  ,United States,1728145455.0,1728145455,-76.45,40.9024,944.88,False,52.9,82.74,-0.98,,1013.46,,False,0
a3b8f5,AAL944  ,United States,1728145455.0,1728145455,-99.8819,44.2932,9121.14,False,205.03,284.98,-4.55,,9395.46,1376,False,0
494111,NJE100A ,Portugal,1728145454.0,1728145455,4.0222,48.1866,4099.56,False,158.66,316.58,-6.18,,4198.62,1000,False,0
e0b146,FBZ5901 ,Argentina,1728145351.0,1728145351,-58.4159,-34.5592,,True,54.02,123.75,,,,3461,False,0
4080e3,BAW66GA ,United Kingdom,1728145455.0,1728145456,2.7223,49.7134,11574.78,False,207.18,312.48,0.0,,11879.58,2741,False,0
0ac3b5,HK3544G ,Colombia,1728145450.0,1728145450,-74.0782,4.8156,2522.22,False,41.97,281.31,3.58,,2887.98,,False,0
abae62,SWA722  ,United States,1728145455.0,1728145455,-104.7399,39.7971,2164.08,False,133.67,153.24,2.28,,2255.52,,False,0
a2c27e,SWA1739 ,United States,1728145456.0,1728145456,-81.4259,28.4099,1722.12,False,127.22,177.22,-5.85,,1813.56,6730,False,0
a3a5c8,OZT334  ,United States,1728145245.0,1728145246,-94.3407,39.0552,1196.34,False,68.1,334.02,-0.33,,1219.2,,False,0
4080e2,EXS8V   ,United Kingdom,1728145455.0,1728145455,-2.6664,53.1753,8061.96,False,218.33,206.44,8.13,,8237.22,2210,False,0
0ac3b3,HK2308G ,Colombia,1728145334.0,1728145334,-74.0028,4.9539,2804.16,False,58.43,40.0,-0.33,,2941.32,,False,0
0a0027,,Algeria,1728145455.0,1728145456,1.9748,38.2669,9753.6,False,211.39,328.94,0.0,,10309.86,,False,0
a6f39f,N547TJ  ,United States,1728145436.0,1728145436,-81.133,31.6122,3299.46,False,89.02,38.19,0.0,,3467.1,,False,0
0a0026,DAH1075 ,Algeria,1728145455.0,1728145455,2.9741,37.799,5684.52,False,200.95,187.8,-4.88,,6012.18,7663,False,0
ab02de,N80866  ,United States,1728145455.0,1728145456,-106.5348,35.1571,2438.4,False,44.54,6.63,1.95,,2552.7,,False,0
782167,CBG8908 ,China,1728145226.0,1728145227,107.0399,22.314,6477.0,False,222.76,60.53,-10.73,,6903.72,,False,0
0a0022,DAH1082 ,Algeria,1728145455.0,1728145455,1.0211,39.9562,10965.18,False,219.86,8.21,0.0,,11521.44,5560,False,0
ad8b20,AAL629  ,United States,1728145455.0,1728145455,-75.6261,40.2661,5021.58,False,191.11,310.85,9.75,,5227.32,2736,False,0
a0f70c,SKW5617 ,United States,1728145455.0,1728145455,-117.6635,34.5332,7162.8,False,216.81,286.54,5.2,,7589.52,,False,0
acce3f,AAL2999 ,United States,1728145455.0,1728145455,-97.2831,40.3778,10972.8,False,210.89,255.01,0.0,,11437.62,5173,False,0
abfbd0,UAL740  ,United States,1728145455.0,1728145455,-105.2892,38.6416,10965.18,False,211.18,303.07,-0.33,,11490.96,2324,False,0
861f88,JAL35   ,Japan,1728145338.0,1728145338,134.6659,32.3768,10363.2,False,237.55,224.56,-0.33,,10988.04,3776,False,0
494101,NJE059E ,Portugal,1728145455.0,1728145455,2.5005,47.8569,12496.8,False,233.45,161.37,0.0,,12854.94,4102,False,0
0a0020,DAH1113 ,Algeria,1728145455.0,1728145455,2.3653,48.7218,,True,4.37,154.69,,,,7625,False,0
ad9212,N97365  ,United States,1728145455.0,1728145455,-84.3699,34.4321,2827.02,False,57.31,139.73,0.33,,2971.8,,False,0
ab5e9b,SWA2035 ,United States,1728145455.0,1728145455,-92.1534,38.6128,11277.6,False,242.92,36.82,0.0,,11780.52,0674,False,0
8015e3,IGO6774 ,India,1728145410.0,1728145411,81.0467,15.9593,10675.62,False,228.83,50.66,-0.33,,11346.18,,False,0
402c7b,GBPBJ   ,United Kingdom,1728145455.0,1728145455,-0.076,52.7206,304.8,False,52.45,338.72,0.33,,335.28,7000,False,0
3c4ad9,DLH400  ,Germany,1728145455.0,1728145456,-70.3957,43.764,11574.78,False,242.1,205.15,0.0,,11696.7,0705,False,0
a2bb89,UAL1416 ,United States,1728145456.0,1728145456,-111.1162,32.7733,10668.0,False,251.07,107.28,0.0,,11315.7,7245,False,0
3c64f3,DLH630  ,Germany,1728145455.0,1728145455,33.4386,30.8944,11277.6,False,239.61,151.67,0.0,,11910.06,1651,False,0
34324f,IBE31FW ,Spain,1728145456.0,1728145456,7.9082,47.9283,10988.04,False,222.42,30.9,0.33,,11178.54,1000,False,0
34324e,IBE05CG ,Spain,1728145160.0,1728145160,-3.5609,40.4942,,True,3.34,73.12,,,,,False,0
402047,GBKIJ   ,United Kingdom,,1728145453,,,,False,41.01,250.2,0.65,,,,False,0
a52e50,AAL2644 ,United States,1728145455.0,1728145455,-101.0276,35.5164,10363.2,False,225.34,264.5,0.0,,10911.84,7167,False,0
a95380,N70PF   ,United States,1728145250.0,1728145250,-111.7339,33.4585,396.24,False,32.14,50.19,-1.95,,403.86,,False,0
c02f21,WJA2198 ,Canada,1728145455.0,1728145456,-70.8119,20.7921,11277.6,False,236.38,177.38,0.0,,11940.54,,False,0
a64e2a,SKW6220 ,United States,1728145455.0,1728145455,-104.8391,39.9141,3322.32,False,128.62,0.46,-3.9,,3489.96,1356,False,0
ae5bc5,PACK91  ,United States,1728145455.0,1728145455,-112.3524,33.1198,6705.6,False,164.28,239.1,-0.33,,7109.46,,False,0
abb579,SWA3901 ,United States,1728145456.0,1728145456,-85.6937,34.035,11887.2,False,242.86,157.45,0.0,,12473.94,,False,0
3c64f4,DLH729  ,Germany,1728145455.0,1728145455,17.8453,47.328,12192.0,False,239.63,288.4,0.0,,12336.78,3272,False,0
ada5d1,N979HP  ,United States,1728145456.0,1728145456,-121.3258,39.9044,1965.96,False,61.72,129.93,0.0,,2087.88,,False,0
8015db,IGO665  ,India,1728145377.0,1728145378,85.7388,18.8168,10668.0,False,235.28,39.68,0.0,,11384.28,1000,False,0
a2bb83,UAL2410 ,United States,1728145455.0,1728145455,-80.1552,33.4858,10668.0,False,246.86,26.35,0.33,,11231.88,3360,False,0
4080c2,RUK1248 ,United Kingdom,1728145455.0,1728145455,-3.9132,50.9562,11582.4,False,263.27,41.04,0.0,,11841.48,7447,False,0
ad9e7a,N977JM  ,United States,1728145455.0,1728145455,-85.8704,32.1275,11582.4,False,197.03,319.45,0.0,,12230.1,2252,False,0
ae62b5,OSHN121 ,United States,1728145453.0,1728145455,-88.6648,32.5846,1432.56,False,137.4,22.92,0.33,,1539.24,,False,0
a9b684,N725EA  ,United States,1728145455.0,1728145455,-96.5,33.3354,1013.46,False,96.78,357.87,0.65,,1082.04,,False,0
ad3bd2,N9518D  ,United States,1728145455.0,1728145456,-70.955,42.0079,609.6,False,62.84,309.69,-0.65,,640.08,5161,False,0
463aea,JEF11   ,Finland,1728145455.0,1728145456,-4.4072,39.1243,11887.2,False,218.4,192.79,0.0,,12481.56,3512,False,0
addb0d,N992LB  ,United States,1728145455.0,1728145455,-104.6563,40.2145,1798.32,False,76.34,202.59,0.0,,1851.66,,False,0
adf536,N999MS  ,United States,1728145455.0,1728145455,-111.4913,33.7452,2286.0,False,120.12,25.36,-1.3,,2415.54,,False,0
a4bedb,N4047S  ,United States,1728145454.0,1728145455,-86.4277,30.9309,5532.12,False,150.74,359.41,9.43,,5829.3,1657,False,0
ad9e73,JBU373  ,United States,1728145451.0,1728145453,-69.9057,13.1786,3627.12,False,192.51,221.1,-9.43,,3825.24,,False,0
abae8f,SWA1142 ,United States,1728145455.0,1728145455,-112.1682,33.3868,4831.08,False,173.98,280.05,6.18,,5120.64,,False,0
8015f0,AXB1714 ,India,1728145346.0,1728145346,77.1054,28.5388,327.66,False,81.6,283.86,-4.55,,243.84,,False,0
ad8b45,N972C   ,United States,1728145456.0,1728145456,-88.112,42.244,792.48,False,49.49,200.7,0.33,,815.34,,False,0
4080ad,EZY38JX ,United Kingdom,1728145189.0,1728145290,26.7852,34.5942,11262.36,False,228.39,144.63,0.0,,11780.52,5244,False,0
a63b11,N500MP  ,United States,1728145456.0,1728145456,-85.8827,35.5467,13114.02,False,225.29,5.37,0.0,,13677.9,1562,False,0
39348e,TVF91JR ,France,1728145455.0,1728145456,-5.6528,41.5224,11285.22,False,213.05,235.43,0.0,,11826.24,7675,False,0
